,price,Address,bedroom,bathroom,size_sqf,types,city,province,Latitude,Longitude
784,850,Edmonton,2,1,793,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
785,976,Edmonton,2,1,738,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
786,875,Edmonton,1,1,494,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
787,875,Edmonton,2,1,656,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
788,735,Edmonton,1,1,515,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
789,1450,Edmonton,2,1,865,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
790,875,Edmonton,0,1,425,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
791,1100,Edmonton,1,1,630,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
792,1037,Edmonton,2,1,850,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
793,1037,Edmonton,2,1,1017,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
794,779,Edmonton,1,1,560,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
795,929,Edmonton,2,1,721,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
796,1220,Edmonton,3,1,958,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
797,877,Edmonton,2,1,889,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
798,793,Edmonton,0,1,450,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
799,818,Edmonton,0,1,540,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
800,1160,Edmonton,2,1,1135,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
801,1048,Edmonton,1,1,700,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
802,1242,Edmonton,3,2,1148,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
803,995,Edmonton,1,1,652,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
804,925,Edmonton,2,1,900,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
805,1400,Edmonton,2,2,836,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
806,951,Edmonton,1,1,680,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
807,1328,Edmonton,2,1,845,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
808,1116,Edmonton,2,1,904,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
809,1177,Edmonton,2,1,904,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
810,2038,Edmonton,3,2,2553,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
811,1217,Edmonton,2,2,1050,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
812,1074,Edmonton,2,2,960,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
813,1139,Edmonton,0,1,477,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
814,901,Edmonton,1,1,455,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
815,1395,Edmonton,2,2,1225,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
816,1239,Edmonton,2,1,718,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
817,1189,Edmonton,1,1,734,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
818,992,Edmonton,1,1,730,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
819,1057,Edmonton,2,1,971,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
820,1081,Edmonton,0,1,406,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
821,1037,Edmonton,1,1,800,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
822,950,Edmonton,1,1,672,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
823,1070,Edmonton,3,1,900,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
824,1559,Edmonton,3,2,1525,Multifamily,Edmonton,Alberta,53.5461245,-113.4938229
825,890,Edmonton,1,1,578,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
826,1195,Edmonton,1,1,925,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
827,896,Edmonton,1,1,588,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
828,725,Edmonton,1,1,601,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
829,800,Edmonton,0,1,439,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
830,827,Edmonton,2,1,710,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
831,888,Edmonton,1,1,616,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
832,1287,Edmonton,3,2,1115,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
833,1235,Edmonton,2,1,991,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
834,951,Edmonton,1,1,850,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
835,1007,Edmonton,2,1,1175,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
836,926,Edmonton,0,1,525,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
837,1037,Edmonton,2,1,1017,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
838,1107,Edmonton,3,1,1175,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
839,1179,Edmonton,1,1,719,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
840,1079,Edmonton,1,1,750,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
841,1249,Edmonton,2,1,925,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
842,937,Edmonton,1,1,704,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
843,1327,Edmonton,3,2,1175,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
844,989,Edmonton,1,1,562,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
845,1359,Edmonton,2,1,918,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
846,1117,Edmonton,3,1,1300,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
847,1339,Edmonton,3,2,1200,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
848,887,Edmonton,1,1,644,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
849,1143,Edmonton,3,1,900,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
850,669,Edmonton,0,1,311,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
851,941,Edmonton,0,1,348,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
852,1001,Edmonton,1,1,627,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
853,1061,Edmonton,2,1,810,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
854,1104,Edmonton,1,1,734,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
855,1361,Edmonton,2,1,814,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
856,926,Edmonton,1,1,787,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
857,1100,Edmonton,2,1,960,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
858,941,Edmonton,1,1,694,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
859,977,Edmonton,2,1,824,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
860,1042,Edmonton,2,1,800,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
861,1119,Edmonton,1,1,614,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
862,1419,Edmonton,1,1,600,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
863,1317,Edmonton,3,2,1400,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
864,1299,Edmonton,2,2,1000,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
865,1277,Edmonton,2,2,1000,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
866,1227,Edmonton,3,2,1100,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
867,1524,Edmonton,2,1,1067,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
868,1699,Edmonton,2,1,1142,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
869,1157,Edmonton,3,1,1180,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
870,1036,Edmonton,1,1,780,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
871,1257,Edmonton,1,1,780,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
872,907,Edmonton,1,1,795,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
873,1199,Edmonton,3,2,1500,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
874,1014,Edmonton,2,2,1000,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
875,1479,Edmonton,3,1,1040,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
876,976,Edmonton,1,1,572,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
877,787,Edmonton,1,1,450,Multifamily,Edmonton,Alberta,53.5461245,-113.4938229
878,1149,Edmonton,2,1,771,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
879,1409,Edmonton,2,1,894,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
880,906,Edmonton,0,1,540,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
881,1067,Edmonton,2,1,958,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
882,1219,Edmonton,2,1,969,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
883,896,Edmonton,2,1,738,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
884,914,Edmonton,2,1,772,Multifamily,Edmonton,Alberta,53.5461245,-113.4938229
885,1087,Edmonton,2,1,737,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
886,1187,Edmonton,3,2,1117,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
887,1247,Edmonton,2,1,1164,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
888,1129,Edmonton,1,1,600,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
889,1089,Edmonton,2,1,829,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
890,887,Edmonton,1,1,734,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
891,1359,Edmonton,2,2,1320,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
892,1271,Edmonton,3,1,1107,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
893,857,Edmonton,1,1,636,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
894,1137,Edmonton,2,2,1110,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
895,937,Edmonton,2,1,838,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
896,1387,Edmonton,3,2,1812,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
897,1361,Edmonton,2,1,1125,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
898,1267,Edmonton,3,2,1100,Townhouse,Edmonton,Alberta,53.5461245,-113.4938229
899,877,Edmonton,1,1,510,Apt/Condo,Edmonton,Alberta,53.5461245,-113.4938229
900,1369,Fort Mcmurray,2,1,792,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
901,1249,Fort Mcmurray,2,1,850,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
902,1316,Fort Mcmurray,1,1,697,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
903,1236,Fort Mcmurray,2,1,850,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
904,1316,Fort Mcmurray,1,1,650,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
905,1449,Fort Mcmurray,1,1,608,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
906,1739,Fort Mcmurray,3,1,980,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
907,1226,Fort Mcmurray,2,1,820,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
908,1296,Fort Mcmurray,2,1,850,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
909,1263,Fort Mcmurray,2,1,925,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
910,1139,Fort Mcmurray,2,1,750,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
911,1326,Fort Mcmurray,2,1,850,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
912,2245,Fort Mcmurray,3,3,1260,Townhouse,For_Mcmurray,Alberta,56.7266598,-111.3790441
913,850,Fort Mcmurray,1,1,667,Apt/Condo,For_Mcmurray,Alberta,56.7266598,-111.3790441
914,899,Grande Prairie,0,1,490,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
915,1050,Grande Prairie,2,1,1035,Duplex,Grande_prairie,Alberta,55.17071259999999,-118.7884464
916,1045,Grande Prairie,2,1,883,Duplex,Grande_prairie,Alberta,55.17071259999999,-118.7884464
917,1095,Grande Prairie,2,2,1008,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
918,995,Grande Prairie,1,1,708,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
919,910,Grande Prairie,1,1,701,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
920,869,Grande Prairie,0,1,450,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
921,1199,Grande Prairie,2,1,925,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
922,1095,Grande Prairie,2,2,1003,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
923,995,Grande Prairie,1,1,708,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
924,1800,Grande Prairie,3,3,1438,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
925,1395,Grande Prairie,3,2,1081,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
926,756,Grande Prairie,0,1,450,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
927,1045,Grande Prairie,2,1,883,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
928,1150,Grande Prairie,2,1,745,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
929,945,Grande Prairie,2,1,990,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
930,959,Grande Prairie,2,1,950,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
931,1295,Grande Prairie,4,2,912,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
932,995,Grande Prairie,2,2,1130,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
933,1115,Grande Prairie,2,1,870,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
934,949,Grande Prairie,1,1,570,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
935,1300,Grande Prairie,4,2,1225,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
936,1195,Grande Prairie,3,2,640,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
937,1145,Grande Prairie,3,2,662,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
938,1189,Grande Prairie,2,1,950,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
939,979,Grande Prairie,0,1,350,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
940,1495,Grande Prairie,3,2,640,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
941,949,Grande Prairie,1,1,403,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
942,260,Grande Prairie,0,1,125,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
943,1000,Grande Prairie,2,1,920,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
944,950,Grande Prairie,2,1,700,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
945,1327,Grande Prairie,2,2,953,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
946,1352,Grande Prairie,2,1,875,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
947,710,Grande Prairie,1,1,612,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
948,685,Grande Prairie,2,1,781,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
949,985,Grande Prairie,2,2,961,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
950,835,Grande Prairie,3,1,963,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
951,1035,Grande Prairie,3,2,950,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
952,1160,Grande Prairie,2,2,1250,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
953,1210,Grande Prairie,2,2,1250,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
954,1035,Grande Prairie,2,1,904,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
955,1119,Grande Prairie,2,1,900,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
956,831,Grande Prairie,1,1,700,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
957,977,Grande Prairie,2,1,1000,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
958,909,Grande Prairie,1,1,403,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
959,769,Grande Prairie,0,1,320,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
960,1011,Grande Prairie,2,1,1100,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
961,951,Grande Prairie,2,1,700,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
962,1095,Grande Prairie,2,2,804,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
963,850,Grande Prairie,0,1,417,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
964,1395,Grande Prairie,3,3,1230,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
965,899,Grande Prairie,1,1,610,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
966,949,Grande Prairie,1,1,675,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
967,1125,Grande Prairie,1,1,709,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
968,1325,Grande Prairie,2,2,975,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
969,1600,Grande Prairie,3,2,642,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
970,1650,Grande Prairie,2,2,1014,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
971,429900,Grande Prairie,0,0,1461,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
972,1800,Grande Prairie,4,2,953,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
973,1650,Grande Prairie,4,4,1338,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
974,1775,Grande Prairie,3,3,1486,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
975,1200,Grande Prairie,2,1,800,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
976,1450,Grande Prairie,2,2,1066,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
977,1300,Grande Prairie,2,2,1025,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
978,1595,Grande Prairie,3,1,1400,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
979,1450,Grande Prairie,3,1,1148,Townhouse,Grande_prairie,Alberta,55.17071259999999,-118.7884464
980,1550,Grande Prairie,3,2,1137,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
981,1050,Grande Prairie,1,1,568,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
982,1050,Grande Prairie,1,1,568,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
983,1050,Grande Prairie,1,1,568,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
984,1050,Grande Prairie,1,1,568,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
985,1300,Grande Prairie,3,1,1185,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
986,1000,Grande Prairie,1,1,590,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
987,975,Grande Prairie,2,1,800,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
988,845,Grande Prairie,1,1,650,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
989,875,Grande Prairie,2,1,800,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
990,1100,Grande Prairie,2,1,1000,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
991,1600,Grande Prairie,3,1,1057,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
992,1700,Grande Prairie,2,1,1000,House,Grande_prairie,Alberta,55.17071259999999,-118.7884464
993,1595,Grande Prairie,4,1,776,Duplex,Grande_prairie,Alberta,55.17071259999999,-118.7884464
994,1300,Grande Prairie,2,2,825,Apt/Condo,Grande_prairie,Alberta,55.17071259999999,-118.7884464
995,1495,Grande Prairie,3,1,639,Duplex,Grande_prairie,Alberta,55.17071259999999,-118.7884464
996,2375,North End,3,2,1185,Apt/Condo,Hamilton,Ontario,43.269588,-79.85787499999999
997,1950,Durand,2,1,800,Duplex,Hamilton,Ontario,43.2486671,-79.8772834
998,3500,Durand,4,3,2250,House,Hamilton,Ontario,43.2486671,-79.8772834
999,2150,Corktown,2,1,725,Apt/Condo,Hamilton,Ontario,43.25,-79.86666699999999
1000,1525,Riverdale,0,1,380,Apt/Condo,Hamilton,Ontario,43.2294713,-79.75907389999999
1001,1450,Normanhurst,2,1,600,House,Hamilton,Ontario,43.243114,-79.794628
1002,1395,Bonnington,1,1,650,Apt/Condo,Hamilton,Ontario,43.2358705,-79.881483
1003,1725,Lisgar,2,1,1000,Duplex,Hamilton,Ontario,43.2119557,-79.8282736
1004,2650,Eastmount,3,1,1113,Duplex,Hamilton,Ontario,43.2366617,-79.8488136
1005,2600,Waterdown,3,2,1200,Townhouse,Hamilton,Ontario,43.3247102,-79.90303709999999
1006,2355,North End,3,2,1110,Apt/Condo,Hamilton,Ontario,43.269588,-79.85787499999999
1007,2600,Waterdown,3,2,1200,Townhouse,Hamilton,Ontario,43.3247102,-79.90303709999999
1008,1375,Ainslie Wood,1,1,655,Apt/Condo,Hamilton,Ontario,43.2520716,-79.9290642
1009,1900,Ainslie Wood,3,2,1054,Apt/Condo,Hamilton,Ontario,43.2520716,-79.9290642
1010,1200,Beasley,1,1,474,Apt/Condo,Hamilton,Ontario,43.2615329,-79.8604831
1011,1099,Beasley,1,1,415,Apt/Condo,Hamilton,Ontario,43.2615329,-79.8604831
1012,1875,Beasley,3,1,830,Apt/Condo,Hamilton,Ontario,43.2615329,-79.8604831
1013,1625,Beasley,2,1,830,Apt/Condo,Hamilton,Ontario,43.2615329,-79.8604831
1014,1299,Beasley,1,1,415,Apt/Condo,Hamilton,Ontario,43.2615329,-79.8604831
1015,1595,Stoney Creek,2,1,750,Apt/Condo,Hamilton,Ontario,43.2272182,-79.7195586
1016,1349,Ainslie Wood,1,1,534,Apt/Condo,Hamilton,Ontario,43.2520716,-79.9290642
1017,2669,Central Hamilton,1,1,898,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
1018,3417,Central Hamilton,3,4,1770,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
1019,2971,Central Hamilton,2,2,992,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
1020,2443,Central Hamilton,1,2,835,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
1021,2428,Central Hamilton,1,2,884,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
1022,2456,Central Hamilton,1,2,838,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
1023,2313,Central Hamilton,1,1,668,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
1024,2384,Central Hamilton,1,2,729,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
1025,2500,Central Hamilton,1,1,805,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
1026,2317,Central Hamilton,1,1,595,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
1027,1275,Ainslie Wood,1,1,509,Apt/Condo,Hamilton,Ontario,43.2520716,-79.9290642
1028,1250,Ainslie Wood,1,1,505,Apt/Condo,Hamilton,Ontario,43.2520716,-79.9290642
1029,1575,Ainslie Wood,2,1,920,Apt/Condo,Hamilton,Ontario,43.2520716,-79.9290642
1030,3390,Ancaster,4,0,1450,House,Hamilton,Ontario,43.2177791,-79.98728349999999
1031,2000,Rural Stoney Creek,2,1,1500,Apt/Condo,Hamilton,Ontario,43.2076094,-79.6518383
1032,2050,Lawfield,2,2,700,House,Hamilton,Ontario,43.21742829999999,-79.8492812
1033,3300,Lakeshore,3,4,1500,House,Hamilton,Ontario,43.3604196,-79.80026409999999
1034,2750,Stoney Creek Mountain,3,3,1500,Townhouse,Hamilton,Ontario,43.2272182,-79.7195586
1035,2500,Randall,3,1,1259,House,Hamilton,Ontario,43.2070217,-79.8534821
1036,2600,Stoney Creek Mountain,3,3,1100,Townhouse,Hamilton,Ontario,43.2272182,-79.7195586
1037,2450,Parkview,3,3,1200,Townhouse,Hamilton,Ontario,43.24942,-79.7727888
1038,2350,Inch Park,3,2,1100,House,Hamilton,Ontario,43.236904,-79.866331
1039,3250,Stoney Creek Mountain,3,3,2000,Townhouse,Hamilton,Ontario,43.2272182,-79.7195586
1040,2800,Rolston,3,1,1086,House,Hamilton,Ontario,43.2262132,-79.8940806
1041,3200,Meadowlands,3,3,1500,Townhouse,Hamilton,Ontario,43.21763869999999,-79.9451466
1042,2200,Greeningdon,3,1,700,House,Hamilton,Ontario,43.22471789999999,-79.8772834
1043,3400,Meadowlands,4,4,2500,House,Hamilton,Ontario,43.21763869999999,-79.9451466
1044,2500,Durand,2,3,1200,Townhouse,Hamilton,Ontario,43.2486671,-79.8772834
1045,1600,Landsdale,1,1,693,Apt/Condo,Hamilton,Ontario,43.2573172,-79.8534821
1046,1800,Stipley,3,1,825,House,Hamilton,Ontario,43.254242,-79.8324755
1047,2000,Stoney Creek,1,1,1100,House,Hamilton,Ontario,43.2272182,-79.7195586
1048,2400,Mcquesten,4,1,2000,House,Hamilton,Ontario,43.2390689,-79.7834408
1049,3300,Quinndale,4,3,2000,House,Hamilton,Ontario,43.2038748,-79.84508
1050,2000,Normanhurst,3,1,985,House,Hamilton,Ontario,43.243114,-79.794628
1051,2700,Vincent,4,4,1500,Townhouse,Hamilton,Ontario,43.2119042,-79.78764489999999
1052,2500,Landsdale,3,2,1100,House,Hamilton,Ontario,43.2573172,-79.8534821
1053,2389,Riverdale,3,1,1564,House,Hamilton,Ontario,43.2294713,-79.75907389999999
1054,3000,Greenford,3,2,4501,House,Hamilton,Ontario,43.2236917,-79.77222909999999
1055,2000,Hampton Heights,2,1,1000,House,Hamilton,Ontario,43.2222903,-79.8366772
1056,1899,Confederation Park,1,1,600,Apt/Condo,Hamilton,Ontario,43.2529028,-79.7607311
1057,2325,Parkview,3,3,1200,Townhouse,Hamilton,Ontario,43.24942,-79.7727888
1058,1999,Confederation Park,3,2,1100,House,Hamilton,Ontario,43.2529028,-79.7607311
1059,1225,Central Hamilton,0,1,600,Apt/Condo,Hamilton,Ontario,43.262532,-79.87168369999999
