,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city
156,775,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon
157,951,Saskatoon,"1 bd
1 ba
475 sf",1,1,475,Apt/Condo,Saskatoon
158,751,Saskatoon,"1 bd
1 ba
501 sf",1,1,501,Apt/Condo,Saskatoon
159,601,Saskatoon,"2 bd
1 ba
739 sf",2,1,739,Apt/Condo,Saskatoon
160,"1,056",Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon
161,801,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon
162,699,Saskatoon,"1 bd
1 ba
530 sf",1,1,530,Apt/Condo,Saskatoon
163,724,Saskatoon,"2 bd
1 ba
627 sf",2,1,627,Apt/Condo,Saskatoon
164,950,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon
165,950,Saskatoon,"2 bd
1 ba
851 sf",2,1,851,Apt/Condo,Saskatoon
166,975,Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon
167,850,Saskatoon,"1 bd
1 ba
603 sf",1,1,603,Apt/Condo,Saskatoon
168,875,Saskatoon,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,Saskatoon
169,"1,025",Saskatoon,"3 bd
1 ba
901 sf",3,1,901,Apt/Condo,Saskatoon
170,999,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
171,899,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon
172,850,Saskatoon,"0 bd
1 ba
336 sf",0,1,336,Apt/Condo,Saskatoon
173,975,Saskatoon,"1 bd
1 ba
508 sf",1,1,508,Apt/Condo,Saskatoon
